time	avg_ATP	avg_ADP	avg_ca_mito	avg_psi_mito	avg_cai	avg_cp_prod
455	4999.35	50.0162	0.0739933	181.914	0.112434	nan
456	4999.35	50.0163	0.0739988	181.92	0.111661	nan
457	4999.35	50.0163	0.0740049	181.926	0.110955	nan
458	4999.35	50.0163	0.0740095	181.932	0.110239	nan
459	4999.35	50.0164	0.0740142	181.938	0.109553	nan
460	4999.34	50.0164	0.0740173	181.944	0.108881	nan
461	4999.34	50.0164	0.0740213	181.95	0.108226	nan
462	4999.34	50.0165	0.0740267	181.955	0.107598	nan
463	4999.34	50.0165	0.0740302	181.961	0.106992	nan
464	4999.34	50.0165	0.0740375	181.966	0.106421	nan
465	4999.34	50.0166	0.0740446	181.971	0.105895	nan
466	4999.34	50.0166	0.0740514	181.975	0.105384	nan
467	4999.33	50.0166	0.0740578	181.98	0.104878	nan
468	4999.33	50.0167	0.0740656	181.985	0.104395	nan
469	4999.33	50.0167	0.0740729	181.989	0.103921	nan
470	4999.33	50.0168	0.0740774	181.994	0.10346	nan
471	4999.33	50.0168	0.0740842	181.998	0.103011	nan
472	4999.33	50.0168	0.0740906	182.003	0.102578	nan
473	4999.33	50.0169	0.0740979	182.007	0.102159	nan
474	4999.32	50.0169	0.074105	182.011	0.101729	nan
475	4999.32	50.0169	0.0741089	182.015	0.101313	nan
476	4999.32	50.017	0.0741127	182.02	0.100949	nan
477	4999.32	50.017	0.0741186	182.024	0.10061	nan
478	4999.32	50.017	0.074128	182.027	0.100296	nan
479	4999.32	50.0171	0.074138	182.031	0.0999901	nan
480	4999.32	50.0171	0.07415	182.034	0.0996805	nan
481	4999.31	50.0171	0.0741612	182.037	0.0993726	nan
482	4999.31	50.0172	0.0741693	182.04	0.0990868	nan
483	4999.31	50.0172	0.0741791	182.044	0.0988117	nan
484	4999.31	50.0173	0.0741884	182.047	0.0985273	nan
485	4999.31	50.0173	0.074192	182.05	0.098247	nan
486	4999.31	50.0173	0.0741961	182.054	0.0979692	nan
487	4999.31	50.0174	0.0742073	182.057	0.0977369	nan
488	4999.3	50.0174	0.0742155	182.06	0.0974926	nan
489	4999.3	50.0174	0.0742254	182.063	0.0972512	nan
490	4999.3	50.0175	0.0742356	182.065	0.0970543	nan
491	4999.3	50.0175	0.0742431	182.068	0.0968532	nan
492	4999.3	50.0175	0.0742519	182.071	0.0966721	nan
493	4999.3	50.0176	0.0742645	182.073	0.0965157	nan
494	4999.3	50.0176	0.0742728	182.076	0.0963508	nan
495	4999.29	50.0176	0.0742883	182.078	0.0962184	nan
496	4999.29	50.0177	0.0743088	182.079	0.0960888	nan
497	4999.29	50.0177	0.0743299	182.08	0.0959944	nan
498	4999.29	50.0177	0.0743563	182.081	0.0959209	nan
499	4999.29	50.0178	0.0743869	182.081	0.0958316	nan
500	4999.29	50.0178	0.0744141	182.081	0.0957494	nan
501	4999.29	50.0179	0.074437	182.082	0.0956582	nan
502	4999.28	50.0179	0.0744547	182.084	0.0955915	nan
503	4999.28	50.0179	0.0744677	182.086	0.0955559	nan
504	4999.28	50.018	0.0744846	182.087	0.0955014	nan
505	4999.28	50.018	0.0745058	182.088	0.0954952	nan
506	4999.28	50.018	0.0745257	182.089	0.095558	nan
507	4999.28	50.0181	0.0745486	182.09	0.0956106	nan
508	4999.28	50.0181	0.0745796	182.09	0.0956865	nan
509	4999.27	50.0181	0.0746072	182.09	0.095799	nan
510	4999.27	50.0182	0.074639	182.09	0.0958676	nan
511	4999.27	50.0182	0.0746822	182.088	0.0960552	nan
512	4999.27	50.0182	0.0747222	182.087	0.0962352	nan
513	4999.27	50.0183	0.0747744	182.085	0.0964784	nan
514	4999.27	50.0183	0.0748355	182.082	0.0967862	nan
515	4999.27	50.0183	0.0749023	182.078	0.0970802	nan
516	4999.26	50.0184	0.0749622	182.075	0.0973528	nan
517	4999.26	50.0184	0.0750192	182.072	0.0976555	nan
518	4999.26	50.0185	0.0750841	182.069	0.0980427	nan
519	4999.26	50.0185	0.0751453	182.066	0.0985247	nan
520	4999.26	50.0185	0.0752046	182.063	0.099086	nan
521	4999.26	50.0186	0.0752592	182.061	0.099627	nan
522	4999.26	50.0186	0.0753214	182.058	0.100151	nan
523	4999.25	50.0186	0.0753878	182.054	0.100619	nan
524	4999.25	50.0187	0.075474	182.049	0.101171	nan
525	4999.25	50.0187	0.0755865	182.041	0.101907	nan
526	4999.25	50.0187	0.0756943	182.033	0.102761	nan
527	4999.25	50.0188	0.0758135	182.024	0.103731	nan
528	4999.25	50.0188	0.0759297	182.016	0.10474	nan
529	4999.25	50.0188	0.0760542	182.007	0.105967	nan
530	4999.24	50.0189	0.0761959	181.997	0.107457	nan
531	4999.24	50.0189	0.0763576	181.984	0.109231	nan
532	4999.24	50.0189	0.0765491	181.968	0.111322	nan
533	4999.24	50.019	0.0767895	181.948	0.114	nan
534	4999.24	50.019	0.0770971	181.92	0.117765	nan
535	4999.24	50.0191	0.0775101	181.882	0.123413	nan
536	4999.24	50.0191	0.0780434	181.831	0.131802	nan
537	4999.24	50.0191	0.0786522	181.772	0.143212	nan
538	4999.23	50.0192	0.079238	181.718	0.155398	nan
539	4999.23	50.0192	0.0797211	181.676	0.165055	nan
540	4999.23	50.0192	0.080119	181.643	0.172053	nan
541	4999.23	50.0193	0.0804381	181.62	0.1764	nan
542	4999.23	50.0193	0.080701	181.604	0.179186	nan
543	4999.23	50.0193	0.0809065	181.594	0.180953	nan
544	4999.23	50.0194	0.0810816	181.588	0.181674	nan
545	4999.22	50.0194	0.0812387	181.584	0.181825	nan
546	4999.22	50.0194	0.0813845	181.581	0.181409	nan
547	4999.22	50.0195	0.0815093	181.581	0.180697	nan
548	4999.22	50.0195	0.081625	181.581	0.179659	nan
549	4999.22	50.0196	0.0817186	181.584	0.178342	nan
550	4999.22	50.0196	0.0818125	181.587	0.176989	nan
551	4999.22	50.0196	0.0819078	181.59	0.175731	nan
552	4999.21	50.0197	0.0820044	181.592	0.174404	nan
553	4999.21	50.0197	0.08208	181.597	0.172909	nan
554	4999.21	50.0197	0.0821487	181.602	0.171382	nan
555	4999.21	50.0198	0.0822351	181.605	0.169803	nan
556	4999.21	50.0198	0.0823196	181.609	0.168585	nan
557	4999.21	50.0198	0.082394	181.613	0.167336	nan
558	4999.21	50.0199	0.0824648	181.618	0.165815	nan
559	4999.2	50.0199	0.0825247	181.624	0.164136	nan
560	4999.2	50.0199	0.0825713	181.631	0.162459	nan
561	4999.2	50.02	0.0826119	181.639	0.160866	nan
562	4999.2	50.02	0.0826564	181.646	0.159195	nan
563	4999.2	50.0201	0.0827063	181.652	0.157649	nan
564	4999.2	50.0201	0.0827525	181.659	0.156095	nan
565	4999.2	50.0201	0.0827903	181.666	0.154484	nan
566	4999.19	50.0202	0.08283	181.673	0.152731	nan
567	4999.19	50.0202	0.0828706	181.68	0.151152	nan
568	4999.19	50.0202	0.0829015	181.688	0.149738	nan
569	4999.19	50.0203	0.0829377	181.695	0.148194	nan
570	4999.19	50.0203	0.0829694	181.703	0.146646	nan
571	4999.19	50.0203	0.0829964	181.71	0.145078	nan
572	4999.19	50.0204	0.0830244	181.718	0.14343	nan
573	4999.18	50.0204	0.0830368	181.727	0.141803	nan
574	4999.18	50.0204	0.0830517	181.736	0.140211	nan
575	4999.18	50.0205	0.0830725	181.744	0.138855	nan
576	4999.18	50.0205	0.0830907	181.752	0.137498	nan
577	4999.18	50.0206	0.0831038	181.76	0.136065	nan
578	4999.18	50.0206	0.0831137	181.768	0.134652	nan
579	4999.18	50.0206	0.0831272	181.776	0.133413	nan
580	4999.17	50.0207	0.0831401	181.784	0.132135	nan
581	4999.17	50.0207	0.0831519	181.792	0.130923	nan
582	4999.17	50.0207	0.0831628	181.8	0.129672	nan
583	4999.17	50.0208	0.0831739	181.808	0.128464	nan
584	4999.17	50.0208	0.0831804	181.816	0.12723	nan
585	4999.17	50.0208	0.0831842	181.824	0.126044	nan
586	4999.17	50.0209	0.0831872	181.832	0.124925	nan
587	4999.16	50.0209	0.0831915	181.839	0.123811	nan
588	4999.16	50.0209	0.0832011	181.846	0.122746	nan
589	4999.16	50.021	0.0832118	181.853	0.121716	nan
590	4999.16	50.021	0.0832205	181.86	0.120706	nan
591	4999.16	50.021	0.0832297	181.867	0.119744	nan
592	4999.16	50.0211	0.083237	181.873	0.118806	nan
593	4999.16	50.0211	0.0832453	181.88	0.117901	nan
594	4999.15	50.0212	0.0832537	181.886	0.117041	nan
595	4999.15	50.0212	0.0832637	181.892	0.116217	nan
596	4999.15	50.0212	0.0832707	181.899	0.115411	nan
597	4999.15	50.0213	0.083277	181.905	0.114639	nan
598	4999.15	50.0213	0.0832848	181.911	0.113924	nan
599	4999.15	50.0213	0.0832938	181.916	0.113215	nan
600	4999.15	50.0214	0.0833025	181.922	0.112543	nan
601	4999.14	50.0214	0.0833069	181.928	0.111886	nan
602	4999.14	50.0214	0.0833107	181.934	0.111258	nan
603	4999.14	50.0215	0.0833145	181.94	0.110641	nan
604	4999.14	50.0215	0.0833178	181.945	0.110012	nan
605	4999.14	50.0215	0.0833229	181.951	0.109414	nan
606	4999.14	50.0216	0.0833326	181.956	0.108833	nan
607	4999.14	50.0216	0.0833436	181.96	0.108331	nan
608	4999.13	50.0217	0.083352	181.965	0.107823	nan
609	4999.13	50.0217	0.0833598	181.97	0.107323	nan
610	4999.13	50.0217	0.0833726	181.974	0.106837	nan
611	4999.13	50.0218	0.0833817	181.978	0.10636	nan
612	4999.13	50.0218	0.0833904	181.983	0.10592	nan
613	4999.13	50.0218	0.0834063	181.986	0.105507	nan
614	4999.13	50.0219	0.0834191	181.99	0.1051	nan
615	4999.12	50.0219	0.083431	181.994	0.104704	nan
616	4999.12	50.0219	0.0834445	181.997	0.104325	nan
617	4999.12	50.022	0.0834591	182.001	0.103974	nan
618	4999.12	50.022	0.0834712	182.004	0.103608	nan
619	4999.12	50.022	0.0834834	182.008	0.103248	nan
620	4999.12	50.0221	0.0834921	182.012	0.102889	nan
621	4999.12	50.0221	0.083504	182.015	0.102547	nan
622	4999.11	50.0221	0.0835155	182.018	0.102251	nan
623	4999.11	50.0222	0.0835269	182.022	0.102023	nan
624	4999.11	50.0222	0.0835448	182.024	0.101848	nan
625	4999.11	50.0223	0.0835637	182.027	0.101695	nan
626	4999.11	50.0223	0.0835797	182.029	0.101548	nan
627	4999.11	50.0223	0.083595	182.032	0.101406	nan
628	4999.11	50.0224	0.0836098	182.035	0.101236	nan
629	4999.1	50.0224	0.0836251	182.037	0.101056	nan
630	4999.1	50.0224	0.0836488	182.039	0.1009	nan
631	4999.1	50.0225	0.0836764	182.04	0.10076	nan
632	4999.1	50.0225	0.0837001	182.041	0.100634	nan
633	4999.1	50.0225	0.0837216	182.043	0.100488	nan
634	4999.1	50.0226	0.0837465	182.044	0.100342	nan
635	4999.1	50.0226	0.0837645	182.046	0.100216	nan
636	4999.09	50.0226	0.0837837	182.048	0.100087	nan
637	4999.09	50.0227	0.0838006	182.05	0.0999547	nan
638	4999.09	50.0227	0.0838202	182.052	0.0998349	nan
639	4999.09	50.0227	0.0838461	182.053	0.0997271	nan
640	4999.09	50.0228	0.0838761	182.054	0.0996751	nan
641	4999.09	50.0228	0.0839112	182.054	0.0996893	nan
642	4999.09	50.0229	0.0839431	182.054	0.0997389	nan
643	4999.08	50.0229	0.0839749	182.055	0.0998401	nan
644	4999.08	50.0229	0.0840031	182.055	0.0998818	nan
645	4999.08	50.023	0.0840439	182.055	0.0999746	nan
646	4999.08	50.023	0.0840918	182.053	0.100153	nan
647	4999.08	50.023	0.084148	182.051	0.100428	nan
648	4999.08	50.0231	0.084199	182.049	0.100713	nan
649	4999.08	50.0231	0.0842527	182.047	0.101038	nan
650	4999.07	50.0231	0.0843075	182.045	0.101301	nan
651	4999.07	50.0232	0.0843647	182.043	0.101548	nan
652	4999.07	50.0232	0.0844284	182.04	0.101866	nan
653	4999.07	50.0232	0.0844851	182.038	0.102197	nan
654	4999.07	50.0233	0.0845394	182.036	0.102549	nan
655	4999.07	50.0233	0.0846048	182.033	0.103057	nan
656	4999.07	50.0233	0.0846746	182.03	0.10366	nan
657	4999.06	50.0234	0.0847699	182.024	0.104384	nan
658	4999.06	50.0234	0.0848884	182.015	0.105276	nan
659	4999.06	50.0235	0.0850051	182.007	0.10627	nan
660	4999.06	50.0235	0.0851313	181.998	0.107239	nan
661	4999.06	50.0235	0.0852806	181.987	0.1084	nan
662	4999.06	50.0236	0.0854256	181.976	0.109655	nan
663	4999.06	50.0236	0.0855674	181.966	0.111032	nan
664	4999.05	50.0236	0.0857314	181.954	0.112884	nan
665	4999.05	50.0237	0.0859288	181.938	0.115185	nan
666	4999.05	50.0237	0.0861594	181.919	0.117951	nan
667	4999.05	50.0237	0.0864137	181.897	0.121261	nan
668	4999.05	50.0238	0.0866927	181.874	0.125316	nan
669	4999.05	50.0238	0.0870172	181.846	0.130426	nan
670	4999.05	50.0238	0.0874232	181.809	0.136758	nan
671	4999.04	50.0239	0.087955	181.76	0.14589	nan
672	4999.04	50.0239	0.0885622	181.703	0.158089	nan
673	4999.04	50.024	0.0891407	181.65	0.170755	nan
674	4999.04	50.024	0.0896044	181.612	0.180112	nan
675	4999.04	50.024	0.0899711	181.584	0.186336	nan
676	4999.04	50.0241	0.090255	181.566	0.190193	nan
677	4999.04	50.0241	0.0904798	181.555	0.19234	nan
678	4999.03	50.0241	0.0906754	181.547	0.193301	nan
679	4999.03	50.0242	0.0908586	181.541	0.193441	nan
680	4999.03	50.0242	0.0910138	181.538	0.193065	nan
681	4999.03	50.0242	0.0911497	181.537	0.192326	nan
682	4999.03	50.0243	0.091278	181.537	0.19127	nan
683	4999.03	50.0243	0.0913894	181.538	0.189972	nan
684	4999.03	50.0243	0.0914972	181.541	0.188562	nan
685	4999.02	50.0244	0.0915885	181.544	0.186773	nan
686	4999.02	50.0244	0.0916825	181.548	0.185309	nan
687	4999.02	50.0245	0.0917722	181.552	0.183662	nan
688	4999.02	50.0245	0.0918527	181.557	0.182043	nan
689	4999.02	50.0245	0.0919429	181.56	0.180352	nan
690	4999.02	50.0246	0.0920181	181.566	0.178397	nan
691	4999.02	50.0246	0.0920942	181.571	0.176706	nan
692	4999.01	50.0246	0.0921725	181.575	0.174905	nan
693	4999.01	50.0247	0.0922377	181.581	0.17289	nan
694	4999.01	50.0247	0.0922979	181.588	0.170942	nan
695	4999.01	50.0247	0.0923499	181.595	0.169202	nan
696	4999.01	50.0248	0.0923868	181.604	0.167292	nan
697	4999.01	50.0248	0.0924288	181.612	0.16556	nan
698	4999.01	50.0248	0.0924774	181.619	0.163694	nan
699	4999	50.0249	0.0925174	181.627	0.161787	nan
700	4999	50.0249	0.0925678	181.633	0.160074	nan
701	4999	50.025	0.0926062	181.641	0.158224	nan
702	4999	50.025	0.0926373	181.65	0.156365	nan
703	4999	50.025	0.0926714	181.658	0.154779	nan
704	4999	50.0251	0.0926928	181.667	0.152986	nan
705	4999	50.0251	0.0927165	181.676	0.151382	nan
706	4998.99	50.0251	0.0927509	181.683	0.149691	nan
707	4998.99	50.0252	0.0927706	181.692	0.148096	nan
708	4998.99	50.0252	0.0927846	181.701	0.14638	nan
709	4998.99	50.0252	0.0927953	181.711	0.144765	nan
710	4998.99	50.0253	0.0928081	181.72	0.143231	nan
711	4998.99	50.0253	0.0928208	181.729	0.141781	nan
712	4998.99	50.0253	0.0928301	181.738	0.140411	nan
713	4998.98	50.0254	0.0928401	181.747	0.138884	nan
714	4998.98	50.0254	0.0928483	181.756	0.137372	nan
715	4998.98	50.0255	0.0928561	181.764	0.135983	nan
716	4998.98	50.0255	0.0928663	181.773	0.134738	nan
717	4998.98	50.0255	0.0928743	181.781	0.133522	nan
718	4998.98	50.0256	0.0928814	181.789	0.132318	nan
719	4998.98	50.0256	0.0928898	181.797	0.131108	nan
720	4998.97	50.0256	0.0929017	181.805	0.129943	nan
721	4998.97	50.0257	0.0929112	181.813	0.128833	nan
722	4998.97	50.0257	0.0929208	181.82	0.127898	nan
723	4998.97	50.0257	0.0929278	181.828	0.126907	nan
724	4998.97	50.0258	0.0929329	181.835	0.125826	nan
725	4998.97	50.0258	0.0929387	181.843	0.124817	nan
726	4998.97	50.0258	0.0929412	181.85	0.123817	nan
727	4998.96	50.0259	0.0929434	181.858	0.122836	nan
728	4998.96	50.0259	0.0929465	181.865	0.121902	nan
729	4998.96	50.0259	0.0929524	181.872	0.121024	nan
730	4998.96	50.026	0.0929611	181.878	0.12018	nan
731	4998.96	50.026	0.092973	181.884	0.119376	nan
732	4998.96	50.0261	0.0929864	181.89	0.11859	nan
733	4998.96	50.0261	0.0929982	181.895	0.117846	nan
734	4998.96	50.0261	0.0930141	181.9	0.117149	nan
735	4998.95	50.0262	0.0930266	181.906	0.116491	nan
736	4998.95	50.0262	0.0930319	181.912	0.115839	nan
737	4998.95	50.0262	0.0930366	181.918	0.115207	nan
738	4998.95	50.0263	0.0930396	181.924	0.114562	nan
739	4998.95	50.0263	0.0930413	181.93	0.113921	nan
740	4998.95	50.0263	0.0930423	181.936	0.113292	nan
741	4998.95	50.0264	0.0930451	181.942	0.11266	nan
742	4998.94	50.0264	0.0930496	181.947	0.112071	nan
743	4998.94	50.0264	0.093054	181.953	0.111489	nan
744	4998.94	50.0265	0.09306	181.958	0.110926	nan
745	4998.94	50.0265	0.0930675	181.962	0.110396	nan
746	4998.94	50.0265	0.0930746	181.967	0.109892	nan
747	4998.94	50.0266	0.0930872	181.971	0.109437	nan
748	4998.94	50.0266	0.0931011	181.975	0.108981	nan
749	4998.93	50.0267	0.0931124	181.979	0.108544	nan
750	4998.93	50.0267	0.0931191	181.984	0.108107	nan
751	4998.93	50.0267	0.0931294	181.988	0.107698	nan
752	4998.93	50.0268	0.0931414	181.991	0.107326	nan
753	4998.93	50.0268	0.0931627	181.994	0.106979	nan
754	4998.93	50.0268	0.0931856	181.996	0.106657	nan
755	4998.93	50.0269	0.0932085	181.999	0.106359	nan
756	4998.92	50.0269	0.0932358	182	0.106099	nan
757	4998.92	50.0269	0.0932703	182.001	0.105894	nan
758	4998.92	50.027	0.0932948	182.004	0.105677	nan
759	4998.92	50.027	0.0933187	182.006	0.105408	nan
760	4998.92	50.027	0.093343	182.008	0.105158	nan
761	4998.92	50.0271	0.0933625	182.01	0.104912	nan
762	4998.92	50.0271	0.0933775	182.013	0.104667	nan
763	4998.91	50.0272	0.0933951	182.016	0.10443	nan
764	4998.91	50.0272	0.0934155	182.018	0.10425	nan
765	4998.91	50.0272	0.0934328	182.02	0.104102	nan
766	4998.91	50.0273	0.0934482	182.023	0.103938	nan
767	4998.91	50.0273	0.0934595	182.026	0.103796	nan
768	4998.91	50.0273	0.0934753	182.029	0.103696	nan
769	4998.91	50.0274	0.0935006	182.03	0.103658	nan
770	4998.9	50.0274	0.0935307	182.031	0.103638	nan
771	4998.9	50.0274	0.0935641	182.032	0.103649	nan
772	4998.9	50.0275	0.0935954	182.032	0.103649	nan
773	4998.9	50.0275	0.0936468	182.031	0.103716	nan
774	4998.9	50.0275	0.0937066	182.028	0.10388	nan
775	4998.9	50.0276	0.0937613	182.027	0.10417	nan
776	4998.9	50.0276	0.0938023	182.026	0.104519	nan
777	4998.89	50.0276	0.0938357	182.027	0.104941	nan
778	4998.89	50.0277	0.0938917	182.025	0.105516	nan
779	4998.89	50.0277	0.0939665	182.021	0.106331	nan
780	4998.89	50.0278	0.0940535	182.016	0.107126	nan
781	4998.89	50.0278	0.0941652	182.008	0.108032	nan
782	4998.89	50.0278	0.0942826	182	0.108993	nan
783	4998.89	50.0279	0.0944096	181.991	0.110094	nan
784	4998.88	50.0279	0.0945408	181.982	0.11132	nan
785	4998.88	50.0279	0.0946746	181.972	0.112478	nan
786	4998.88	50.028	0.0948257	181.961	0.113809	nan
787	4998.88	50.028	0.0949776	181.95	0.115245	nan
788	4998.88	50.028	0.0951314	181.939	0.116651	nan
789	4998.88	50.0281	0.0952983	181.927	0.118435	nan
790	4998.88	50.0281	0.0954817	181.913	0.120423	nan
791	4998.87	50.0281	0.0956863	181.897	0.12265	nan
792	4998.87	50.0282	0.095909	181.879	0.125146	nan
793	4998.87	50.0282	0.0961395	181.861	0.127847	nan
794	4998.87	50.0282	0.0964194	181.838	0.131049	nan
795	4998.87	50.0283	0.0967195	181.813	0.134892	nan
796	4998.87	50.0283	0.0970569	181.785	0.13971	nan
797	4998.87	50.0284	0.0974561	181.75	0.145971	nan
798	4998.86	50.0284	0.0979761	181.703	0.155262	nan
799	4998.86	50.0284	0.0985765	181.648	0.16791	nan
800	4998.86	50.0285	0.0991443	181.598	0.18048	nan
801	4998.86	50.0285	0.0996073	181.56	0.189941	nan
802	4998.86	50.0285	0.0999607	181.535	0.19603	nan
803	4998.86	50.0286	0.100263	181.516	0.199641	nan
804	4998.86	50.0286	0.100522	181.502	0.202005	nan
805	4998.85	50.0286	0.100725	181.494	0.202898	nan
806	4998.85	50.0287	0.100892	181.49	0.20299	nan
807	4998.85	50.0287	0.101035	181.49	0.202441	nan
808	4998.85	50.0287	0.101167	181.49	0.201566	nan
809	4998.85	50.0288	0.101288	181.491	0.200207	nan
810	4998.85	50.0288	0.101411	181.493	0.198742	nan
811	4998.85	50.0289	0.101524	181.495	0.197159	nan
812	4998.84	50.0289	0.101626	181.499	0.195741	nan
813	4998.84	50.0289	0.101718	181.503	0.194143	nan
814	4998.84	50.029	0.101804	181.508	0.192298	nan
815	4998.84	50.029	0.101882	181.514	0.190296	nan
816	4998.84	50.029	0.101947	181.521	0.188127	nan
817	4998.84	50.0291	0.102019	181.528	0.186401	nan
818	4998.84	50.0291	0.1021	181.533	0.184576	nan
819	4998.83	50.0291	0.102169	181.539	0.182662	nan
820	4998.83	50.0292	0.102222	181.547	0.180757	nan
821	4998.83	50.0292	0.102291	181.553	0.178978	nan
822	4998.83	50.0292	0.102349	181.56	0.177363	nan
823	4998.83	50.0293	0.102399	181.568	0.175391	nan
824	4998.83	50.0293	0.102445	181.576	0.173335	nan
825	4998.83	50.0294	0.10248	181.586	0.171195	nan
826	4998.82	50.0294	0.102522	181.594	0.169182	nan
827	4998.82	50.0294	0.10256	181.602	0.167035	nan
828	4998.82	50.0295	0.102593	181.611	0.164995	nan
829	4998.82	50.0295	0.102624	181.62	0.163064	nan
830	4998.82	50.0295	0.102659	181.629	0.16107	nan
831	4998.82	50.0296	0.10269	181.637	0.159077	nan
832	4998.82	50.0296	0.102716	181.646	0.15711	nan
833	4998.81	50.0296	0.102733	181.656	0.155135	nan
834	4998.81	50.0297	0.102752	181.665	0.153264	nan
835	4998.81	50.0297	0.102765	181.675	0.151358	nan
836	4998.81	50.0297	0.102782	181.685	0.149571	nan
837	4998.81	50.0298	0.102802	181.693	0.147972	nan
838	4998.81	50.0298	0.102829	181.701	0.146482	nan
839	4998.81	50.0299	0.102853	181.709	0.145045	nan
840	4998.8	50.0299	0.102863	181.718	0.143479	nan
841	4998.8	50.0299	0.102877	181.727	0.142041	nan
842	4998.8	50.03	0.102883	181.736	0.140588	nan
843	4998.8	50.03	0.102892	181.745	0.139321	nan
844	4998.8	50.03	0.102897	181.754	0.137939	nan
845	4998.8	50.0301	0.102902	181.763	0.136593	nan
846	4998.8	50.0301	0.10291	181.772	0.13524	nan
847	4998.79	50.0301	0.102918	181.78	0.133949	nan
848	4998.79	50.0302	0.102929	181.788	0.132703	nan
849	4998.79	50.0302	0.10294	181.796	0.131511	nan
850	4998.79	50.0302	0.102949	181.803	0.130351	nan
851	4998.79	50.0303	0.102954	181.811	0.129225	nan
852	4998.79	50.0303	0.102958	181.819	0.12811	nan
853	4998.79	50.0304	0.102966	181.827	0.127022	nan
854	4998.78	50.0304	0.102973	181.834	0.125972	nan
855	4998.78	50.0304	0.102987	181.84	0.124996	nan
856	4998.78	50.0305	0.103004	181.846	0.124117	nan
857	4998.78	50.0305	0.103023	181.852	0.123298	nan
858	4998.78	50.0305	0.103035	181.858	0.122434	nan
859	4998.78	50.0306	0.10305	181.864	0.121615	nan
860	4998.78	50.0306	0.103059	181.87	0.12083	nan
861	4998.77	50.0306	0.103066	181.877	0.120099	nan
862	4998.77	50.0307	0.103073	181.883	0.119381	nan
863	4998.77	50.0307	0.103082	181.889	0.118673	nan
864	4998.77	50.0307	0.10309	181.895	0.117976	nan
865	4998.77	50.0308	0.103098	181.901	0.117274	nan
866	4998.77	50.0308	0.103106	181.907	0.116607	nan
867	4998.77	50.0308	0.10311	181.913	0.115959	nan
868	4998.76	50.0309	0.103115	181.919	0.115362	nan
869	4998.76	50.0309	0.103124	181.924	0.114799	nan
870	4998.76	50.031	0.10313	181.929	0.11425	nan
871	4998.76	50.031	0.103138	181.934	0.113727	nan
872	4998.76	50.031	0.103147	181.939	0.113189	nan
873	4998.76	50.0311	0.103157	181.944	0.112694	nan
874	4998.76	50.0311	0.103162	181.949	0.11219	nan
875	4998.75	50.0311	0.103175	181.953	0.111712	nan
876	4998.75	50.0312	0.103195	181.957	0.111274	nan
877	4998.75	50.0312	0.103217	181.96	0.11088	nan
878	4998.75	50.0312	0.103236	181.963	0.110514	nan
879	4998.75	50.0313	0.103257	181.966	0.110209	nan
880	4998.75	50.0313	0.103272	181.97	0.109923	nan
881	4998.75	50.0313	0.103296	181.973	0.109669	nan
882	4998.74	50.0314	0.103323	181.975	0.109474	nan
883	4998.74	50.0314	0.10335	181.977	0.109335	nan
884	4998.74	50.0314	0.103381	181.979	0.109226	nan
885	4998.74	50.0315	0.103419	181.98	0.109207	nan
886	4998.74	50.0315	0.103457	181.981	0.109183	nan
887	4998.74	50.0316	0.103496	181.981	0.109229	nan
888	4998.74	50.0316	0.103536	181.982	0.109387	nan
889	4998.74	50.0316	0.103566	181.984	0.109551	nan
